Epoch,Training_MSE,Validation_MSE
1,0.30274211520492345,0.28116440773010254
2,0.2575649870330886,0.27229368686676025
3,0.23280191075415138,0.2635994851589203
4,0.22157382782809662,0.24857865273952484
5,0.21923036259368456,0.2529296576976776
6,0.2139693871593658,0.24970141053199768
7,0.21249247677531913,0.2449808418750763
8,0.2093311815406589,0.24098743498325348
9,0.20698895067224957,0.24210162460803986
10,0.2070824560965469,0.24599483609199524
11,0.2040028185672818,0.23717950284481049
12,0.20232916347922492,0.24211810529232025
13,0.20310749125980154,0.2461342066526413
14,0.19621418724661074,0.23770418763160706
15,0.19487606478411487,0.23193363845348358
16,0.1949236579583448,0.22914768755435944
17,0.19256378641118335,0.23474781215190887
18,0.19128230759610892,0.2300940304994583
19,0.19397069112987073,0.21989282965660095
20,0.19152895629567104,0.2193571776151657
