Epoch,Training_MSE,Validation_MSE
1,0.3005474793747165,0.28162717819213867
2,0.26426666002870813,0.28937309980392456
3,0.2609919364937363,0.2807682752609253
4,0.25071360059393016,0.2751925587654114
5,0.237389842221586,0.2669678032398224
6,0.2276455201552671,0.2580207586288452
7,0.22330114953043656,0.2478105127811432
8,0.21900129898305035,0.25724124908447266
9,0.21753890409236504,0.24910913407802582
10,0.226112315732097,0.24146336317062378
11,0.23973863495849065,0.23939864337444305
12,0.24196727620196465,0.2403375506401062
13,0.2197379596895612,0.23523147404193878
14,0.21225572379625282,0.2394697368144989
15,0.20342637932523464,0.2498929500579834
16,0.19652745964882154,0.2379748821258545
17,0.19362092815384882,0.22359296679496765
18,0.18891132419362855,0.22955045104026794
19,0.18480240696116754,0.23151113092899323
20,0.18256224830842388,0.22692354023456573
