Epoch,Training_MSE,Validation_MSE
1,0.3025588875459803,0.28353649377822876
2,0.26963040567674357,0.2786291241645813
3,0.26123033625756226,0.28035640716552734
4,0.2427030608417161,0.2578994631767273
5,0.22847960610383264,0.2663975954055786
6,0.21700178848767931,0.24850235879421234
7,0.21214665775633149,0.2418874353170395
8,0.20672868119016052,0.23699834942817688
9,0.2037468811505065,0.24107788503170013
10,0.2030329217571588,0.2365356832742691
11,0.20125527236141527,0.23427622020244598
12,0.19863857555145023,0.23918594419956207
13,0.19869111644829626,0.2343549281358719
14,0.19503473351334205,0.23949550092220306
15,0.19738445937042703,0.2347981184720993
16,0.19564615825820975,0.2353919893503189
17,0.19599269477532613,0.2214672565460205
18,0.19448835262241973,0.22853408753871918
19,0.19148146509654243,0.22337289154529572
20,0.21014992738661667,0.24474023282527924
