Epoch,Training_MSE,Validation_MSE
1,0.29093227720282105,0.2786670923233032
2,0.26360058684450033,0.2896870970726013
3,0.24978617200257408,0.2852138876914978
4,0.23931906402688435,0.2625974714756012
5,0.22419393145170638,0.2514479458332062
6,0.22096937169065128,0.28129658102989197
7,0.21928688008308841,0.24995507299900055
8,0.2091249854587762,0.2447931319475174
9,0.20455420856796477,0.2351372092962265
10,0.20348284002305367,0.23053252696990967
11,0.19838681239001144,0.234513521194458
12,0.2028381046907245,0.22884058952331543
13,0.20824528673353646,0.2331744134426117
14,0.19489659603972992,0.21699602901935577
15,0.1929429455749031,0.21989810466766357
16,0.18777257473612724,0.2061423361301422
17,0.191890070498943,0.20261038839817047
18,0.18313073764837762,0.19692961871623993
19,0.1791656989789702,0.19828364253044128
20,0.17930000521935813,0.17895345389842987
