Epoch,Training_MSE,Validation_MSE
1,0.3103678465211786,0.2747584581375122
2,0.25337767638610165,0.2700907289981842
3,0.2395987993634534,0.2611883580684662
4,0.22767321871164334,0.24909229576587677
5,0.21689561468291643,0.24582818150520325
6,0.2152093040309368,0.24211178719997406
7,0.21070955516143167,0.24233068525791168
8,0.20650504897725183,0.24151170253753662
9,0.20480625426065657,0.23414719104766846
10,0.20348882539217525,0.24308611452579498
11,0.20173157567603547,0.23433466255664825
12,0.2006239862888078,0.24186787009239197
13,0.19932160279616012,0.23949670791625977
14,0.19800028297231928,0.23027558624744415
15,0.1967590183999845,0.23365752398967743
16,0.1961996163681945,0.228670135140419
17,0.19515211263213725,0.2424899786710739
18,0.1937649273495063,0.22096876800060272
19,0.19299051990364555,0.237444669008255
20,0.19258218534050775,0.2336195707321167
