Epoch,Training_MSE,Validation_MSE
1,0.2926168790081649,0.2791323661804199
2,0.2640242586334054,0.281818151473999
3,0.2534266960167031,0.2921917140483856
4,0.2505780596619228,0.2770802676677704
5,0.23993291366970412,0.2633747458457947
6,0.22682033699088924,0.26202502846717834
7,0.21854253404982107,0.27016696333885193
8,0.2177658119893713,0.2573758661746979
9,0.2083593519032337,0.2627275586128235
10,0.20582549424355673,0.24697817862033844
11,0.20179490350634968,0.24513055384159088
12,0.19866470570606165,0.23584866523742676
13,0.1991118797212067,0.24501706659793854
14,0.19805850401456948,0.2510982155799866
15,0.20566620502312943,0.24859021604061127
16,0.1990512882429191,0.24158695340156555
17,0.195767048790826,0.24270957708358765
18,0.19909911387392087,0.24072781205177307
19,0.19613454434001035,0.2520102262496948
20,0.19353546710413408,0.2416418492794037
