Epoch,Training_MSE,Validation_MSE
1,0.28328539308569245,0.2839093506336212
2,0.2580577862319121,0.27688321471214294
3,0.24036673259885497,0.24631164968013763
4,0.2238286234460239,0.2513783276081085
5,0.21567997652940799,0.24591150879859924
6,0.21298813960873939,0.2510078251361847
7,0.21280043811700344,0.2506185472011566
8,0.2082129857660441,0.2532399594783783
9,0.2038433753267874,0.25800004601478577
10,0.2022497810122934,0.24312865734100342
11,0.20100025472460525,0.23558463156223297
12,0.2014644856246427,0.2527439296245575
13,0.19651469710469918,0.2469973862171173
14,0.19334851475912967,0.23124299943447113
15,0.18891514758183953,0.23162873089313507
16,0.18789885200998166,0.21856172382831573
17,0.18465105935135626,0.20849661529064178
18,0.18107642244449418,0.20056788623332977
19,0.17479223017623818,0.20153959095478058
20,0.17499366335152883,0.20746183395385742
