Epoch,Training_MSE,Validation_MSE
1,0.28274039800276113,0.2796691060066223
2,0.248815408773346,0.27952805161476135
3,0.23892308293255796,0.27687087655067444
4,0.22500595463828799,0.24687613546848297
5,0.21582040625411827,0.2623692750930786
6,0.21339048077647121,0.2644374370574951
7,0.2099505254319456,0.24551919102668762
8,0.20961099639148909,0.2414022535085678
9,0.20674483605294808,0.24644038081169128
10,0.20270431738940142,0.23833276331424713
11,0.20221101870459463,0.24784938991069794
12,0.19929907077348133,0.23416151106357574
13,0.19708877548451198,0.2394191473722458
14,0.19356911502380741,0.23245395720005035
15,0.1942628168575021,0.23415623605251312
16,0.19181578081519948,0.23217597603797913
17,0.1901308680022453,0.23355916142463684
18,0.1883656866856861,0.22045759856700897
19,0.18929625202686193,0.23232324421405792
20,0.19131296394738187,0.231154665350914
