Epoch,Training_MSE,Validation_MSE
1,0.2962884927325003,0.28645387291908264
2,0.26848955747511344,0.28916823863983154
3,0.258770332757512,0.2790757417678833
4,0.247191820086378,0.26635533571243286
5,0.23311768823323634,0.24729911983013153
6,0.22572784794829778,0.2514413893222809
7,0.2169261758030468,0.2541506588459015
8,0.2131911932106194,0.25581443309783936
9,0.20900717337715866,0.24527166783809662
10,0.21574762834839845,0.24727948009967804
11,0.2110454411852008,0.25887179374694824
12,0.20784489838664502,0.24904343485832214
13,0.20501490839297343,0.24864566326141357
14,0.20164581363226386,0.23989921808242798
15,0.20118708939441127,0.23837299644947052
16,0.19727269374295703,0.2372904270887375
17,0.1915181851294374,0.2304820865392685
18,0.1897191831921371,0.2295534610748291
19,0.18475686428943822,0.2167302519083023
20,0.1825838071634222,0.20780806243419647
