Epoch,Training_MSE,Validation_MSE
1,0.3127707380530372,0.2827300727367401
2,0.2550119113568976,0.28215134143829346
3,0.24386943606179318,0.2802320420742035
4,0.22555990706802784,0.24806654453277588
5,0.21578361131930626,0.2535316050052643
6,0.20912347215673197,0.24519099295139313
7,0.20941442268661187,0.24482588469982147
8,0.20463520183732956,0.2383723258972168
9,0.20055068480818086,0.2385025918483734
10,0.20257391078189085,0.24507804214954376
11,0.20008248297527423,0.23741813004016876
12,0.1984611068807977,0.2427356094121933
13,0.19614442090282946,0.2402186542749405
14,0.19338192316252628,0.2424585372209549
15,0.19394287931594154,0.2364310771226883
16,0.19180887513908348,0.24412590265274048
17,0.19065693789880322,0.22969143092632294
18,0.18913496815559427,0.23149150609970093
19,0.18791748112011772,0.224297434091568
20,0.18616335257119115,0.2283734828233719
