Epoch,Training_MSE,Validation_MSE
1,0.2746245626072326,0.29576772451400757
2,0.25177278879742065,0.2778500020503998
3,0.2342452606818622,0.25535693764686584
4,0.22119985299957418,0.2547246813774109
5,0.21372535118489525,0.23965054750442505
6,0.21067525573304763,0.24148663878440857
7,0.2091422404730527,0.24351541697978973
8,0.20469232497719608,0.23506419360637665
9,0.20624091971173,0.23119628429412842
10,0.20404371740071992,0.2511735260486603
11,0.1988171265284525,0.23364891111850739
12,0.20116132863350994,0.23151548206806183
13,0.19693928826067408,0.24247603118419647
14,0.19538862519192787,0.24037685990333557
15,0.1962152491834524,0.23082061111927032
16,0.19427945295830895,0.242509663105011
17,0.19122118903833832,0.2406502217054367
18,0.18962506228173792,0.22654998302459717
19,0.19139278047819025,0.2366737723350525
20,0.18671402760482797,0.23268698155879974
