Epoch,Training_MSE,Validation_MSE
1,0.3246070525484543,0.28679829835891724
2,0.27345150510425315,0.28797850012779236
3,0.2742888691135827,0.28324800729751587
4,0.26816171776284287,0.2743520140647888
5,0.24353492906177385,0.24087774753570557
6,0.23375547441793848,0.23661775887012482
7,0.2369721715992489,0.23794116079807281
8,0.2248490619267341,0.23524203896522522
9,0.223017968490844,0.23374634981155396
10,0.2199861470489895,0.2559669613838196
11,0.22289377660747584,0.23010404407978058
12,0.21592952980063848,0.26588642597198486
13,0.21402105657158468,0.2250428944826126
14,0.2091335044616943,0.21812720596790314
15,0.20813588795024926,0.22249525785446167
16,0.20771572818611625,0.21671275794506073
17,0.19993413679635746,0.2395847588777542
18,0.20951933578734303,0.2161293476819992
19,0.19427310702741132,0.2045116424560547
20,0.19011483351022548,0.2070002257823944
