Epoch,Training_MSE,Validation_MSE
1,0.30125463942762803,0.27860742807388306
2,0.2617568097275156,0.28253790736198425
3,0.25549760225872437,0.2812623977661133
4,0.2396080295737194,0.25452929735183716
5,0.22347275373983502,0.2503284811973572
6,0.22664863231362564,0.25441479682922363
7,0.21560927568912827,0.2481432855129242
8,0.21352208081962665,0.24495762586593628
9,0.2123388215701412,0.2486778348684311
10,0.20937508769630445,0.24707017838954926
11,0.20131723474653274,0.22886109352111816
12,0.2008999343906928,0.24865314364433289
13,0.19771709299672963,0.25329533219337463
14,0.1977172312596328,0.23982666432857513
15,0.19674455629098145,0.23487885296344757
16,0.19431940681508975,0.23148050904273987
17,0.19015921913146114,0.2124052196741104
18,0.18879069204963148,0.20632390677928925
19,0.18535607730947548,0.1974400281906128
20,0.18043969270814564,0.19508376717567444
