Epoch,Training_MSE,Validation_MSE
1,0.28984812193422815,0.28725466132164
2,0.2586693369568831,0.2884484827518463
3,0.24832593883096327,0.27750247716903687
4,0.23874713164255087,0.2693862318992615
5,0.22343522603983385,0.2560677230358124
6,0.21436456949237123,0.2503105700016022
7,0.20778002720691247,0.25193706154823303
8,0.20674116973620218,0.23963458836078644
9,0.20532955377656184,0.2402087301015854
10,0.20417412548189792,0.2649121582508087
11,0.20355522118325867,0.240904301404953
12,0.19891486699435054,0.2271205484867096
13,0.19761041839680282,0.2319861352443695
14,0.1972242722031393,0.22541172802448273
15,0.1959239352451678,0.2117326706647873
16,0.19308735532960958,0.21088692545890808
17,0.1857228996880448,0.2126099169254303
18,0.18642638819755855,0.20311453938484192
19,0.18567943120827193,0.21078675985336304
20,0.18892608569545988,0.2092488557100296
