Epoch,Training_MSE,Validation_MSE
1,0.2981230289945733,0.282787561416626
2,0.27354382282980233,0.28139230608940125
3,0.2740475357478469,0.2831656038761139
4,0.2689022210890926,0.26928454637527466
5,0.25909459305577626,0.25598520040512085
6,0.25086491272830297,0.24829162657260895
7,0.23649840054882085,0.242926687002182
8,0.22474181477511673,0.23995189368724823
9,0.21688770550976844,0.24299852550029755
10,0.2090721761496869,0.23110876977443695
11,0.20710498982116052,0.2293490469455719
12,0.20231690424120782,0.26109373569488525
13,0.20109108277378546,0.22286666929721832
14,0.1959143395116668,0.21627084910869598
15,0.19859453976342312,0.22149570286273956
16,0.19181088338526123,0.2254154533147812
17,0.19084393779727676,0.19858016073703766
18,0.18809276076017348,0.19945214688777924
19,0.1827867074602492,0.19375625252723694
20,0.18598514355217238,0.20530419051647186
