Epoch,Training_MSE,Validation_MSE
1,0.29580736742360175,0.2817447781562805
2,0.261313451023944,0.27963924407958984
3,0.24531767234511676,0.25488871335983276
4,0.22389204984421288,0.2504827082157135
5,0.21323840749454434,0.2561294734477997
6,0.20840776881392298,0.24501870572566986
7,0.20755525302594244,0.24471841752529144
8,0.20379367038040286,0.2446938008069992
9,0.20529886991571109,0.24141310155391693
10,0.2037281732914764,0.24805037677288055
11,0.19751065018464917,0.23729652166366577
12,0.19495719899181096,0.2390184849500656
13,0.19208820086659867,0.23219899833202362
14,0.19252135787066052,0.2337539941072464
15,0.1921846612458778,0.2375452220439911
16,0.19174195572609676,0.23003137111663818
17,0.19154295078213351,0.23273414373397827
18,0.18578003695699163,0.2292429804801941
19,0.1854744422144384,0.2193983793258667
20,0.18239972387772205,0.22011186182498932
