Epoch,Training_MSE,Validation_MSE
1,0.29629368946798806,0.2840415835380554
2,0.2625255802611452,0.2747263014316559
3,0.23983256219743365,0.25861096382141113
4,0.2219836289387454,0.25398674607276917
5,0.21530290211501169,0.25707361102104187
6,0.20826709900226753,0.25634461641311646
7,0.20506469020504595,0.24603024125099182
8,0.20113859290903713,0.23984377086162567
9,0.20332889467994758,0.23907193541526794
10,0.20149873723772146,0.2371630072593689
11,0.19651352467972513,0.23559819161891937
12,0.19384912194486512,0.24038179218769073
13,0.19810020453316532,0.23440086841583252
14,0.19183633101365136,0.23738086223602295
15,0.19170605162493037,0.22878631949424744
16,0.18853724861190674,0.22376881539821625
17,0.19006802933552858,0.22252753376960754
18,0.19206573622308354,0.22280004620552063
19,0.18750119277098395,0.2182943969964981
20,0.1896994363304247,0.21387246251106262
