Epoch,Training_MSE,Validation_MSE
1,0.284853982513191,0.28654345870018005
2,0.2705573006964235,0.27532824873924255
3,0.25222604384586655,0.26227784156799316
4,0.22581845385302132,0.2438604235649109
5,0.21206510729632902,0.24668173491954803
6,0.2056029682647916,0.24212737381458282
7,0.20663372712391512,0.24525684118270874
8,0.20074077582985037,0.23182111978530884
9,0.19698764546265551,0.23463085293769836
10,0.19432993613873337,0.24184741079807281
11,0.19256746009626644,0.23917683959007263
12,0.19119572919428576,0.2336128056049347
13,0.1884130952956575,0.23677952587604523
14,0.1854206522954802,0.2314913272857666
15,0.18337487761878732,0.2220875769853592
16,0.18216611441928918,0.21614035964012146
17,0.18055117050385952,0.21581117808818817
18,0.1792126441121397,0.22853250801563263
19,0.1811511022506412,0.2390434890985489
20,0.18391056321552945,0.22410066425800323
