Epoch,Training_MSE,Validation_MSE
1,0.28599228491571527,0.28136953711509705
2,0.2518670583300345,0.28511130809783936
3,0.2327612320443321,0.2683110237121582
4,0.2182535719807069,0.25589248538017273
5,0.21090604216498174,0.24701634049415588
6,0.21038844447652616,0.2451229840517044
7,0.21250263568476316,0.24020010232925415
8,0.20966528183196304,0.25251609086990356
9,0.20234307138520766,0.24194328486919403
10,0.20011034109055875,0.24139800667762756
11,0.199320762423036,0.23672102391719818
12,0.1965236307486244,0.2302251160144806
13,0.19552973409269972,0.23826554417610168
14,0.19504211724180442,0.22764600813388824
15,0.1916904265808345,0.22882160544395447
16,0.18945287627581944,0.22258704900741577
17,0.18891850846338498,0.22185148298740387
18,0.18646126185606987,0.2230221927165985
19,0.18743249403716047,0.19697220623493195
20,0.18376509337361854,0.212608203291893
