Epoch,Training_MSE,Validation_MSE
1,0.287040650233623,0.28206321597099304
2,0.27136321380939216,0.27763450145721436
3,0.2597650895115491,0.27559420466423035
4,0.23788671374428405,0.26360857486724854
5,0.2338489950723706,0.2534554898738861
6,0.22662313278797216,0.25876718759536743
7,0.22160677514142832,0.25620540976524353
8,0.2181784110708155,0.24734294414520264
9,0.21716471652198843,0.2663642168045044
10,0.21761568139724083,0.2556173503398895
11,0.2117445371721102,0.25121384859085083
12,0.20815090563187702,0.24389266967773438
13,0.21988947204465023,0.24040371179580688
14,0.21970201884741503,0.2510380744934082
15,0.2050260932032228,0.23630370199680328
16,0.201102280920893,0.23226094245910645
17,0.20226479313158188,0.23032988607883453
18,0.19712832168593925,0.2241191267967224
19,0.19620043082289879,0.22676001489162445
20,0.19424860088788704,0.21639879047870636
