Epoch,Training_MSE,Validation_MSE
1,0.3010134827811376,0.2812427282333374
2,0.2601866056908893,0.2729337811470032
3,0.24143517666919512,0.26417067646980286
4,0.225896304706164,0.2573551535606384
5,0.2171632638954316,0.24389074742794037
6,0.2141551510872511,0.24312151968479156
7,0.20779979638847634,0.2414178103208542
8,0.20773021452838866,0.2385857105255127
9,0.20466786851939867,0.24575002491474152
10,0.20370816086079252,0.23184262216091156
11,0.20237113397772394,0.23811012506484985
12,0.2001192955571699,0.23793497681617737
13,0.20123010266871838,0.24077656865119934
14,0.198196154184292,0.24514643847942352
15,0.1982438534491501,0.23168452084064484
16,0.19346887507022945,0.23181414604187012
17,0.19471002839242157,0.24539393186569214
18,0.195564943435198,0.24333854019641876
19,0.1903192373003125,0.23655851185321808
20,0.19084931008046102,0.23131711781024933
