Epoch,Training_MSE,Validation_MSE
1,0.27808586057181467,0.23239898681640625
2,0.2471697093220989,0.2324068546295166
3,0.23045509175371812,0.21666331589221954
4,0.21561133965345042,0.2062748670578003
5,0.21414694447926405,0.2262234091758728
6,0.21200348578451128,0.19793620705604553
7,0.2063847662163233,0.1992632895708084
8,0.2052827199417358,0.19105660915374756
9,0.20467442059491192,0.19790104031562805
10,0.2035423203000047,0.19062381982803345
11,0.20067865450571915,0.19320058822631836
12,0.2009946182946871,0.1934969425201416
13,0.1978981673675902,0.1934448629617691
14,0.19699352008182225,0.1892833113670349
15,0.19306705304340063,0.19369307160377502
16,0.19176807728379894,0.1867910772562027
17,0.19040510240673278,0.18311376869678497
18,0.186899418526779,0.1844780296087265
19,0.18705480730014773,0.17899967730045319
20,0.1842913581489715,0.1780461221933365
21,0.18307612525707362,0.17503409087657928
22,0.18043267703263563,0.1752592921257019
23,0.17817889304084533,0.17122513055801392
24,0.17668090189127975,0.1923578679561615
25,0.1779733488851204,0.17538799345493317
26,0.17616295347872035,0.1620999574661255
27,0.17328410404687636,0.16022080183029175
28,0.16925666925114827,0.16350281238555908
29,0.16928301369678003,0.15367954969406128
30,0.1655765075277683,0.15713177621364594
31,0.16400017613437995,0.15454311668872833
32,0.16107624901942894,0.1620064526796341
33,0.16711613860337235,0.15636281669139862
34,0.16078232518800123,0.14597508311271667
35,0.15884306472300153,0.14458763599395752
36,0.15668392224222433,0.14406782388687134
37,0.15725020707682175,0.1623561680316925
38,0.1569333239749798,0.14712730050086975
39,0.15300509416237199,0.14046190679073334
40,0.1530541977313944,0.16167797148227692
41,0.15118290107877344,0.13829633593559265
42,0.15151366821749382,0.14993083477020264
43,0.14751330964185005,0.15007075667381287
44,0.14997725272493273,0.1624869853258133
45,0.14922505069196473,0.14197304844856262
46,0.1467148494129026,0.1465369611978531
47,0.1456361466529723,0.13829216361045837
48,0.1462333965165,0.14219309389591217
49,0.1462270522265851,0.14178642630577087
50,0.14566265120525648,0.14020539820194244
51,0.1437083785776075,0.141597181558609
52,0.1427134137230542,0.13794077932834625
53,0.14290364514320214,0.15143068134784698
54,0.1419730786857622,0.13973115384578705
55,0.1423324259755999,0.1363275945186615
56,0.14195768031246875,0.13977351784706116
57,0.1383124617600922,0.1296328753232956
58,0.14324000754032382,0.1308053582906723
59,0.13872137964963005,0.13967008888721466
60,0.13713903173987688,0.12807127833366394
61,0.13647876033348386,0.13503755629062653
62,0.14037094871687142,0.13934725522994995
