Epoch,Training_MSE,Validation_MSE
1,0.29262964981690964,0.28521934151649475
2,0.2672557570921405,0.2747543156147003
3,0.24574121627406942,0.2601913809776306
4,0.22683472191865822,0.2507990002632141
5,0.21497685026682076,0.24357342720031738
6,0.2121383690584294,0.23647309839725494
7,0.20494951904961375,0.238215371966362
8,0.20581511826860552,0.22747494280338287
9,0.19634927221114207,0.2205771654844284
10,0.1923770736898756,0.21093645691871643
11,0.18969446661693068,0.20624037086963654
12,0.1849350658427705,0.2049984633922577
13,0.1828917758633731,0.206621915102005
14,0.1815973259248452,0.20361435413360596
15,0.17984512309000605,0.193502277135849
16,0.17483612677150814,0.19416756927967072
17,0.1751029697872277,0.20059162378311157
18,0.17279160490683754,0.1944485902786255
19,0.17285910318915063,0.18679916858673096
20,0.17104275239953373,0.1959294080734253
