Epoch,Training_MSE,Validation_MSE
1,0.2919278988284446,0.2840884029865265
2,0.26060838734185165,0.2781572639942169
3,0.2374719527725648,0.2564890384674072
4,0.22365258214481243,0.25283142924308777
5,0.21589904319974157,0.2554790675640106
6,0.2079536937752885,0.24237549304962158
7,0.2041171595108458,0.2353297472000122
8,0.19979073219362156,0.23271799087524414
9,0.19627445780444075,0.2272348552942276
10,0.19692703642456294,0.22710596024990082
11,0.19610275805171049,0.22969582676887512
12,0.1909380974997054,0.222214937210083
13,0.18800063589036023,0.21376647055149078
14,0.18730919708953728,0.208123117685318
15,0.18359064248519105,0.22036948800086975
16,0.1867139870840087,0.20635196566581726
17,0.18118223666433117,0.2008097916841507
18,0.1805155353856049,0.21751350164413452
19,0.17969217785348976,0.20853672921657562
20,0.17691962034228578,0.19498027861118317
