Epoch,Training_MSE,Validation_MSE
1,0.30566903510376203,0.2854761779308319
2,0.27066824257736355,0.2803686559200287
3,0.2592870097697171,0.25920569896698
4,0.23485810660273945,0.25328683853149414
5,0.22064697349707965,0.24510319530963898
6,0.21438427179158875,0.25193288922309875
7,0.21012686336663533,0.24907033145427704
8,0.20926821241576973,0.24246202409267426
9,0.21247099886125315,0.24109360575675964
10,0.20255985292772852,0.23896847665309906
11,0.19947817229115497,0.23276473581790924
12,0.1964174131165219,0.2301490604877472
13,0.1957036711646512,0.22195199131965637
14,0.19142517407189139,0.2131178379058838
15,0.18922237045836357,0.21220988035202026
16,0.18348553761635097,0.21093657612800598
17,0.1800323116111981,0.19929005205631256
18,0.17654021533458292,0.19815433025360107
19,0.17602752838606878,0.19219399988651276
20,0.17565322696061575,0.19179099798202515
