Epoch,Training_MSE,Validation_MSE
1,0.29491573558395634,0.2883422076702118
2,0.2691206151326247,0.2816755771636963
3,0.26024728690511767,0.2783721387386322
4,0.2424720192605457,0.25783881545066833
5,0.2266110994876787,0.2537600100040436
6,0.2178398143247485,0.25111114978790283
7,0.2166043388921416,0.24566540122032166
8,0.217607085787114,0.24695345759391785
9,0.21200239707366064,0.25062718987464905
10,0.20965895195027734,0.23912930488586426
11,0.20691412197198114,0.24326428771018982
12,0.20541552468164195,0.2324274182319641
13,0.2006635483481052,0.23215919733047485
14,0.20169981222118874,0.23391985893249512
15,0.19406279938316046,0.23059576749801636
16,0.19197927906481524,0.22712334990501404
17,0.19098115455771278,0.2084673047065735
18,0.19724749690322463,0.2276325821876526
19,0.19990338592895598,0.22918708622455597
20,0.19109211975549573,0.20536145567893982
