Epoch,Training_MSE,Validation_MSE
1,0.28649985750641577,0.2886844873428345
2,0.27258376636519094,0.28066152334213257
3,0.2595532258557532,0.25129926204681396
4,0.24385117543901133,0.24565474689006805
5,0.2327531575451673,0.2396932691335678
6,0.2183674992903258,0.26801973581314087
7,0.21693291496816963,0.24259282648563385
8,0.2137880915623577,0.24295274913311005
9,0.2079254361014292,0.24055539071559906
10,0.2062632586705467,0.23490068316459656
11,0.19857614190494136,0.25211673974990845
12,0.19543369275193195,0.22007575631141663
13,0.186624060294923,0.20036959648132324
14,0.1851861129159674,0.19390073418617249
15,0.17967648383739376,0.20157447457313538
16,0.19474544518969839,0.2221977859735489
17,0.18727573236116124,0.1943407952785492
18,0.1813361684188136,0.19453056156635284
19,0.17908887086781491,0.20901790261268616
20,0.1755136085888587,0.19354082643985748
