Epoch,Training_MSE,Validation_MSE
1,0.3158403642812971,0.28110548853874207
2,0.26675076965653,0.28979986906051636
3,0.25446870409440664,0.2664691209793091
4,0.2291898893884346,0.25979170203208923
5,0.22449527580503356,0.26892316341400146
6,0.22615472754867638,0.25892969965934753
7,0.21695115020291766,0.24457666277885437
8,0.2103209595713537,0.23082931339740753
9,0.21019948807136515,0.2352091521024704
10,0.20483505370703387,0.24152064323425293
11,0.19977909956302803,0.23199516534805298
12,0.2020438709058158,0.23153260350227356
13,0.19540130781225054,0.23529087007045746
14,0.1933265114138056,0.22815480828285217
15,0.19207139229299142,0.22259891033172607
16,0.1909876380029308,0.214891254901886
17,0.1887253059792234,0.23748095333576202
18,0.18672831142692584,0.2401384860277176
19,0.1855408976202372,0.2152760773897171
20,0.1871069645319041,0.20511114597320557
