Epoch,Training_MSE,Validation_MSE
1,0.2952419569911815,0.284391313791275
2,0.2678299893543886,0.2794339060783386
3,0.24418066504114946,0.27128493785858154
4,0.22952299047950475,0.25380590558052063
5,0.2173012302020671,0.25124841928482056
6,0.2126259722871323,0.2515530586242676
7,0.21433236022459062,0.2575080692768097
8,0.2095891599364849,0.24007423222064972
9,0.21059939067531314,0.2426917850971222
10,0.20932362314735778,0.25590118765830994
11,0.2058460436430727,0.23374010622501373
12,0.2050027798883924,0.23369953036308289
13,0.20189710991974483,0.23675429821014404
14,0.1999342664488803,0.22642990946769714
15,0.20142683934980105,0.23029734194278717
16,0.20140666321111333,0.2418256253004074
17,0.1977824567774981,0.23771287500858307
18,0.19728297989468876,0.22655677795410156
19,0.19667569167054325,0.23414091765880585
20,0.1940945305717397,0.22392812371253967
