Epoch,Training_MSE,Validation_MSE
1,0.3020705883702761,0.2785758078098297
2,0.2553892313702253,0.27650269865989685
3,0.24230796247418598,0.26503047347068787
4,0.2288751170008965,0.2512938380241394
5,0.21727869474194988,0.2436477541923523
6,0.2088655805360844,0.24327300488948822
7,0.20583391973405143,0.24284206330776215
8,0.2088887994791318,0.231977641582489
9,0.2007348760777858,0.23556256294250488
10,0.19713362765073186,0.22867631912231445
11,0.1965417564150234,0.22335024178028107
12,0.19567325564554935,0.22357326745986938
13,0.19451232700633636,0.2219536155462265
14,0.19476632955818732,0.22420759499073029
15,0.19980390136589415,0.24669897556304932
16,0.19636823310457818,0.2226269692182541
17,0.19337276171781265,0.21908029913902283
18,0.1899321905078585,0.21118853986263275
19,0.18854219265203268,0.2064700722694397
20,0.18312025628102796,0.20837539434432983
