Epoch,Training_MSE,Validation_MSE
1,0.3037293253650695,0.2832184135913849
2,0.2644982439664925,0.2785928249359131
3,0.2468618443921816,0.2540568709373474
4,0.22143223486281804,0.25131502747535706
5,0.21591767697257483,0.2579040825366974
6,0.20946826704734348,0.2475142627954483
7,0.20676727100156078,0.24762572348117828
8,0.21022839941911856,0.24976538121700287
9,0.20695222615121478,0.2394070029258728
10,0.20349438558306396,0.24192126095294952
11,0.20303640957551647,0.24191996455192566
12,0.20205383150796144,0.24763716757297516
13,0.19926974837321854,0.25055834650993347
14,0.2018018118847488,0.24761134386062622
15,0.20002030914069888,0.23684677481651306
16,0.19555017372581115,0.24003075063228607
17,0.1993305280915411,0.2409597635269165
18,0.19503753936943316,0.2310055047273636
19,0.19299464637053176,0.22976015508174896
20,0.190513314696469,0.22379440069198608
