Epoch,Training_MSE,Validation_MSE
1,0.30941427411945,0.28043505549430847
2,0.2745942244674204,0.27959907054901123
3,0.26008079264260114,0.26276895403862
4,0.24366659246591546,0.2485092282295227
5,0.2291634072354313,0.24709740281105042
6,0.22798506831983156,0.2447853535413742
7,0.21954143353815309,0.24677973985671997
8,0.21931953899063864,0.24826478958129883
9,0.21445958545936283,0.2421063482761383
10,0.20921538238805756,0.2368662804365158
11,0.20939226135675315,0.2370200902223587
12,0.20325417305387122,0.23668400943279266
13,0.20022617203610843,0.2338739037513733
14,0.20628927968313202,0.2268105298280716
15,0.19922276762697874,0.22840118408203125
16,0.19902347811749724,0.22693048417568207
17,0.19433130516907093,0.24316911399364471
18,0.19278322292169114,0.22008441388607025
19,0.19292185382548688,0.22285465896129608
20,0.19072302903683772,0.20872479677200317
