Epoch,Training_MSE,Validation_MSE
1,0.2726625500237665,0.2469572126865387
2,0.23339024070797346,0.21617759764194489
3,0.21810079972055144,0.20688314735889435
4,0.21339427902604433,0.20905666053295135
5,0.2114974154579414,0.21363641321659088
6,0.21053488156264877,0.2098468393087387
7,0.20824517318552302,0.2058228701353073
8,0.2110593021558847,0.22215209901332855
9,0.20625401335823826,0.2260694056749344
10,0.2043029501468847,0.20277728140354156
11,0.20386009827556836,0.19745701551437378
12,0.2017623002536556,0.19814176857471466
13,0.19954490123886004,0.19418412446975708
14,0.20412617378799977,0.19691318273544312
15,0.19754505133268843,0.2004925161600113
16,0.19719026621268979,0.18759195506572723
17,0.19700758144412606,0.19424983859062195
18,0.19597238148511203,0.18709568679332733
19,0.19657612506046376,0.19120079278945923
20,0.1939167318126602,0.1913164258003235
21,0.19573013111996238,0.19468091428279877
22,0.1927595526365713,0.18293170630931854
23,0.1918354298507724,0.18699783086776733
24,0.18973206419650407,0.1755620837211609
25,0.19055949287651427,0.18364892899990082
26,0.1889448242431939,0.18372786045074463
27,0.1871605273555974,0.17772825062274933
28,0.18616523894391196,0.16946929693222046
29,0.18529797407511664,0.16866984963417053
30,0.18381794513429034,0.17598697543144226
31,0.18200113985566013,0.16402901709079742
32,0.18025566753420244,0.15892428159713745
33,0.1786187168793575,0.16333742439746857
34,0.17583857712112183,0.16987767815589905
35,0.1733064789704571,0.17045658826828003
36,0.17221973876506297,0.15512117743492126
37,0.17064001039001425,0.15585805475711823
38,0.16689403439639047,0.1578403115272522
39,0.16709560143909408,0.15376003086566925
40,0.16676095623252143,0.15440568327903748
41,0.16215132237002566,0.14270660281181335
42,0.16091786949499323,0.14650622010231018
43,0.1589314208094533,0.14977550506591797
44,0.1572468137226043,0.14461638033390045
45,0.15982410321152765,0.1418427675962448
46,0.15604880436273597,0.15656113624572754
47,0.15565738769038015,0.1452506184577942
48,0.1552496841698488,0.15361112356185913
49,0.1546767124358568,0.15230242908000946
50,0.15171985377026623,0.14129509031772614
51,0.1520027685265238,0.16284878551959991
52,0.15438937790320317,0.14623898267745972
53,0.1502670942659291,0.14555419981479645
54,0.14682085347151397,0.14230182766914368
55,0.14478432537713432,0.1394922137260437
56,0.1453706809555784,0.13647527992725372
57,0.14246682143539602,0.15006853640079498
58,0.14756063809610082,0.15140928328037262
59,0.14460615379327657,0.15067236125469208
60,0.14330787581963944,0.1403741091489792
61,0.14382996370567086,0.14573583006858826
62,0.14569489462940452,0.13681738078594208
63,0.14107403828096093,0.14837072789669037
64,0.1419009251635611,0.15022218227386475
65,0.1429046221099186,0.14496320486068726
66,0.13844373958253148,0.15463586151599884
67,0.14065578501624756,0.12947165966033936
68,0.13998804935426098,0.13933417201042175
69,0.14045399699306718,0.14602944254875183
70,0.14025913101210083,0.14718864858150482
71,0.13981950841773177,0.14359544217586517
72,0.13626268262518887,0.14689479768276215
73,0.13696935587789394,0.1516001671552658
74,0.1377150008667394,0.1514892429113388
75,0.13819944400039214,0.14586618542671204
76,0.13737802297139726,0.1491842120885849
77,0.13786908500619746,0.14477777481079102
78,0.13562154987903283,0.14130903780460358
79,0.13779070117822714,0.14516519010066986
80,0.13585490434170677,0.13820721209049225
81,0.13279417626178744,0.14022265374660492
82,0.1336195443887696,0.14113187789916992
83,0.1336741484035137,0.14451006054878235
84,0.13074514153688227,0.14027106761932373
85,0.13205558804247058,0.14222030341625214
86,0.13209993702788111,0.14546534419059753
87,0.13262080713348362,0.14278535544872284
88,0.1320988363045724,0.1428026556968689
89,0.1323207969949937,0.14920596778392792
90,0.13357146001114728,0.14585259556770325
91,0.13186746796191517,0.15200312435626984
92,0.12950355962746987,0.1422652155160904
93,0.13393882204585988,0.16671213507652283
94,0.13104504738331538,0.14614947140216827
95,0.12885139372907395,0.13691243529319763
96,0.1284199845390398,0.14180774986743927
97,0.13013276068855098,0.14529308676719666
98,0.1291632431885068,0.13956058025360107
99,0.12536121875732142,0.13723820447921753
100,0.125178547925626,0.14049847424030304
101,0.12702282175540833,0.14316211640834808
102,0.12466065924817453,0.14224137365818024
103,0.12740841687156712,0.14317703247070312
104,0.12412653519546164,0.15516206622123718
105,0.12660298775940615,0.1410229206085205
106,0.12346801902191724,0.14688333868980408
107,0.12393930676911873,0.14212238788604736
108,0.12668347981003408,0.142554372549057
109,0.12577196859629713,0.14408518373966217
110,0.12201793991003737,0.1452636569738388
111,0.1253869268849876,0.1380271166563034
112,0.12401906468892154,0.1405341923236847
113,0.1226156959072646,0.13489173352718353
114,0.12073208078365764,0.1375989019870758
115,0.120364527911602,0.1411970555782318
116,0.12042091490388628,0.1352178156375885
117,0.1193449668205264,0.140306755900383
118,0.11862364950412695,0.13628481328487396
119,0.12049771599540582,0.1311117559671402
120,0.12018706235557684,0.13889256119728088
121,0.12249651795345097,0.13356177508831024
122,0.11841995355751955,0.1346139758825302
123,0.11932195220868186,0.13847053050994873
124,0.11854216885239986,0.14518199861049652
125,0.11958107912350224,0.14185617864131927
126,0.11802168232265303,0.13216285407543182
127,0.11909659775421864,0.1386677771806717
128,0.11756684406060296,0.1330694854259491
129,0.11617107476290826,0.13885588943958282
130,0.12753967981647982,0.1366899311542511
131,0.11746524452176164,0.14185552299022675
132,0.12070941156545216,0.13129834830760956
133,0.11725481791766128,0.14366938173770905
134,0.11714309962392383,0.13621200621128082
135,0.11794683811227738,0.13591839373111725
136,0.11692623287730525,0.1400536596775055
137,0.1170384327218914,0.13653066754341125
138,0.11460644519127892,0.14134696125984192
139,0.11600496650853899,0.13097287714481354
140,0.11382533283236516,0.14939306676387787
141,0.11338215717891496,0.14699237048625946
142,0.11201956388199637,0.13345777988433838
143,0.11318094607231324,0.13829900324344635
144,0.11179300552204983,0.1351487934589386
145,0.11435132912082306,0.14303530752658844
146,0.11370519557068484,0.13302278518676758
147,0.11243131511455078,0.12783046066761017
148,0.11449245680272466,0.1323283463716507
149,0.11131037112768342,0.13753895461559296
150,0.11313012042746388,0.13440901041030884
151,0.11058867941417302,0.1450744867324829
152,0.11055542658052533,0.14115102589130402
153,0.11295843398362274,0.13516753911972046
154,0.10939641616592824,0.1313662976026535
155,0.11886092926184245,0.13578611612319946
156,0.11001393075688752,0.14157770574092865
157,0.11011633000319689,0.13261547684669495
158,0.10985261881023234,0.13627822697162628
159,0.10997601651820929,0.12915551662445068
160,0.11036010094477643,0.13798652589321136
161,0.10756029900602543,0.13924425840377808
162,0.10878465213557516,0.13048268854618073
163,0.10897485153930862,0.1256985366344452
164,0.10692135359661302,0.13431380689144135
165,0.1080527048883682,0.13962048292160034
166,0.10859258331678918,0.13930627703666687
167,0.10694280561532879,0.14660803973674774
168,0.10687156768827447,0.13043363392353058
169,0.10650465659094771,0.13554485142230988
170,0.10509823125894262,0.1467210352420807
171,0.10569969429391665,0.13425292074680328
172,0.10641251120783929,0.1464744657278061
173,0.1070849924368266,0.1487513780593872
174,0.10604279917435452,0.13202737271785736
175,0.11307515070369864,0.1427077054977417
176,0.10705940417549269,0.13645656406879425
177,0.10449087580358932,0.12854202091693878
178,0.10603163905357622,0.13434335589408875
179,0.1052491132615711,0.1295393854379654
180,0.10337058530666399,0.12894503772258759
181,0.10381015187183501,0.1321447193622589
182,0.10230096244999955,0.14066894352436066
183,0.10195121952247353,0.15183323621749878
184,0.10540510034133087,0.14782176911830902
185,0.10441565383903993,0.1394059956073761
186,0.1060002848776354,0.14294317364692688
187,0.10231418373972431,0.14416752755641937
