Epoch,Training_MSE,Validation_MSE
1,0.29487277056806177,0.2838677763938904
2,0.2684056545584877,0.2883184850215912
3,0.26083495074979196,0.2830874025821686
4,0.2576032544705051,0.2714706063270569
5,0.2337229416549783,0.2516305446624756
6,0.2241044935341702,0.25329118967056274
7,0.21587411656817973,0.2521721124649048
8,0.2140707929752302,0.24519047141075134
9,0.20964797727694837,0.2481686770915985
10,0.2097266661869725,0.24911531805992126
11,0.20069474868407575,0.24368688464164734
12,0.22517499289726936,0.25999972224235535
13,0.21582972204451573,0.23853999376296997
14,0.20534283322884064,0.21927931904792786
15,0.19114795411779795,0.2046489119529724
16,0.18727636838797165,0.1976955682039261
17,0.18748765410765197,0.2038031816482544
18,0.18283898732325976,0.20709273219108582
19,0.17936409887670798,0.19795022904872894
20,0.18110766996803465,0.20552721619606018
