Epoch,Training_MSE,Validation_MSE
1,0.288160874798481,0.28644657135009766
2,0.2736820387770448,0.2817547917366028
3,0.2611905526311904,0.2515144646167755
4,0.24163536238331976,0.24438248574733734
5,0.23743274667612682,0.24191781878471375
6,0.2340599750178063,0.23714998364448547
7,0.22843245665456133,0.22938358783721924
8,0.2260103505839096,0.23625637590885162
9,0.21815829356663613,0.22544464468955994
10,0.21140549550268076,0.2154199630022049
11,0.2042052819972426,0.2098568230867386
12,0.19675283640871502,0.20948879420757294
13,0.1940672764419086,0.2034577578306198
14,0.18987775566973217,0.1983993649482727
15,0.1870343590184197,0.20301693677902222
16,0.18582461729367108,0.25212231278419495
17,0.1917534539273366,0.19604326784610748
18,0.1849328092618095,0.19372878968715668
19,0.18072586593380327,0.1929604560136795
20,0.17710483582083184,0.2029106318950653
