Epoch,Training_MSE,Validation_MSE
1,0.2788562950088409,0.27938365936279297
2,0.2609367592024841,0.28506341576576233
3,0.2475967693433592,0.27194803953170776
4,0.23667572830464018,0.25386103987693787
5,0.23045322857587341,0.261465847492218
6,0.22398210768228072,0.2531639635562897
7,0.22046149415149696,0.2534869909286499
8,0.21522318612591967,0.25008633732795715
9,0.21260416818903116,0.25123217701911926
10,0.208966450091417,0.2549726366996765
11,0.20772736906119096,0.24612227082252502
12,0.20632560663621793,0.23970215022563934
13,0.20028784135946096,0.24626795947551727
14,0.19710876867024044,0.23547857999801636
15,0.19604200401346972,0.23521816730499268
16,0.19622340373733502,0.23819224536418915
17,0.21695489541961685,0.24810220301151276
18,0.20564097930757172,0.23362095654010773
19,0.19820932373253444,0.23051269352436066
20,0.19594756747640235,0.23506830632686615
