Epoch,Training_MSE,Validation_MSE
1,0.317286385803589,0.2823328673839569
2,0.2584068461510748,0.2750174105167389
3,0.24053305493574148,0.25361499190330505
4,0.22139749080647647,0.2453879415988922
5,0.21970379876913212,0.2520821988582611
6,0.2109989578000434,0.24066975712776184
7,0.20669741034306338,0.25292837619781494
8,0.2056194042220903,0.23830460011959076
9,0.2028936243260006,0.23153075575828552
10,0.20228756740638926,0.22076311707496643
11,0.19753523923559055,0.23307880759239197
12,0.19420722292790302,0.22753702104091644
13,0.19099983489038064,0.21298499405384064
14,0.18580536486584745,0.1994253247976303
15,0.18192322487752163,0.18925654888153076
16,0.17974416061305978,0.20918826758861542
17,0.1758674160602743,0.18495875597000122
18,0.17451025165934692,0.18733282387256622
19,0.17045126415287276,0.1683914065361023
20,0.17342047349346948,0.17952585220336914
