Epoch,Training_MSE,Validation_MSE
1,0.2890624327953938,0.28432559967041016
2,0.27092478382853297,0.27086275815963745
3,0.24631371337515084,0.26578661799430847
4,0.2394952423791677,0.2501765191555023
5,0.23114758270714406,0.25141528248786926
6,0.2273012578729091,0.24290905892848969
7,0.2214692813952943,0.23491714894771576
8,0.21417348913296194,0.24132919311523438
9,0.20562837625186328,0.2424447238445282
10,0.20906949107725895,0.2458939254283905
11,0.20589595267393482,0.24533392488956451
12,0.20337622719631188,0.2422063797712326
13,0.20302536165520907,0.24338220059871674
14,0.20093290094226618,0.24943570792675018
15,0.19800847489827386,0.25280246138572693
16,0.19534983051725538,0.2461097091436386
17,0.19558872431214527,0.2448318898677826
18,0.19519298318727352,0.2315405309200287
19,0.200748564806788,0.22912216186523438
20,0.19590575544582775,0.23169657588005066
