Epoch,Training_MSE,Validation_MSE
1,0.3093887923952963,0.2860182523727417
2,0.2680279856653035,0.28075331449508667
3,0.2580210767832391,0.2899667024612427
4,0.24128443543828804,0.2997899651527405
5,0.22852675984654508,0.27376481890678406
6,0.2249272083089437,0.25803595781326294
7,0.2190454816208629,0.30687111616134644
8,0.22181969471854868,0.25233837962150574
9,0.21180924585231334,0.2449527382850647
10,0.2126721013442276,0.2566737234592438
11,0.20847058707756297,0.2527020275592804
12,0.20340096906555963,0.2319508194923401
13,0.20004590162824848,0.23706747591495514
14,0.194304066313014,0.23938393592834473
15,0.19099792709192678,0.24354194104671478
16,0.1909418190974431,0.23755156993865967
17,0.18967149912720194,0.22170770168304443
18,0.1879106040579909,0.2105616182088852
19,0.18374177945119408,0.2163347750902176
20,0.18046104645817687,0.20836272835731506
