Epoch,Training_MSE,Validation_MSE
1,0.317125276201049,0.28310975432395935
2,0.2739228365871922,0.2825773358345032
3,0.2580061004650058,0.2551776170730591
4,0.24259773394255307,0.2491747885942459
5,0.23396094410262094,0.24539153277873993
6,0.22726825469113277,0.23832900822162628
7,0.22215951283280444,0.23413027822971344
8,0.215682362598405,0.23331373929977417
9,0.2170136269986777,0.22308947145938873
10,0.21430955715116604,0.23570671677589417
11,0.20880528257609648,0.2171705812215805
12,0.1988976241218853,0.22056211531162262
13,0.19390598173801038,0.21065187454223633
14,0.19389286047839238,0.21561840176582336
15,0.19039689130639675,0.20646463334560394
16,0.1851444789306031,0.20684614777565002
17,0.18410092561020458,0.2019946575164795
18,0.18429278744303662,0.19736026227474213
19,0.1795258433882195,0.20421187579631805
20,0.17888331525388615,0.2128499299287796
