Epoch,Training_MSE,Validation_MSE
1,0.29778569358698714,0.2893734276294708
2,0.27313626359029514,0.2836466431617737
3,0.2568158927829074,0.27532002329826355
4,0.23129541662717407,0.2688143849372864
5,0.22792748349237668,0.25602588057518005
6,0.22009845069934988,0.2592378556728363
7,0.21175123325847617,0.24803154170513153
8,0.21048416535337114,0.24512812495231628
9,0.20798237535176875,0.24567262828350067
10,0.20469648539550026,0.2456902712583542
11,0.19853246444301256,0.2327732890844345
12,0.20544833510167482,0.24489112198352814
13,0.20018210065179537,0.23070698976516724
14,0.19415514579319315,0.2471906691789627
15,0.1963248432394244,0.23321065306663513
16,0.1928447817938369,0.2252638339996338
17,0.18780976942421268,0.22084736824035645
18,0.18791292251955688,0.22663654386997223
19,0.1862527882933321,0.21821771562099457
20,0.1840620372485513,0.2166050225496292
