Epoch,Training_MSE,Validation_MSE
1,0.3052367798599689,0.28285372257232666
2,0.2744510269267088,0.2909013628959656
3,0.27364223416685707,0.28449445962905884
4,0.2677779510150651,0.276650607585907
5,0.24934482142768966,0.2519424557685852
6,0.23379961562521906,0.23957063257694244
7,0.22900706654157313,0.23616428673267365
8,0.22092606130954676,0.23912660777568817
9,0.2163483069491671,0.24284817278385162
10,0.2083868678826205,0.2176615446805954
11,0.20193307206460984,0.22815881669521332
12,0.19818276966858833,0.21037937700748444
13,0.1871244013913716,0.19607456028461456
14,0.1817058296851087,0.18763773143291473
15,0.17711391904703747,0.18660400807857513
16,0.1988040474513061,0.2017369568347931
17,0.18389399270802959,0.19167473912239075
18,0.17477492412070106,0.19428306818008423
19,0.1719498099487734,0.18176913261413574
20,0.17011080046821536,0.18354831635951996
