Epoch,Training_MSE,Validation_MSE
1,0.2869729964542185,0.27786779403686523
2,0.26473320452955884,0.2794492840766907
3,0.2589884149475016,0.2641724944114685
4,0.24667009519923777,0.2506799101829529
5,0.23488914997466487,0.24605266749858856
6,0.23428685917836048,0.2550716698169708
7,0.2377184660994918,0.2525792121887207
8,0.2368055017118278,0.24918176233768463
9,0.2339281560225808,0.24266040325164795
10,0.2337033723852983,0.2857491075992584
11,0.22870052707412808,0.23999986052513123
12,0.21623399307207364,0.24553826451301575
13,0.2144822428948333,0.24649779498577118
14,0.21582779423238244,0.2443520575761795
15,0.21055927570874855,0.22802673280239105
16,0.21009982918586567,0.24059811234474182
17,0.2045102578800362,0.23363882303237915
18,0.20082333590982196,0.2316831648349762
19,0.20045373795751678,0.23298682272434235
20,0.20198869362463417,0.2322435826063156
