Epoch,Training_MSE,Validation_MSE
1,0.2753274200533553,0.2455430030822754
2,0.2460093524852027,0.22090725600719452
3,0.2211427403319201,0.20286621153354645
4,0.21220456097592194,0.20902664959430695
5,0.21209476112207623,0.19435802102088928
6,0.2055623758356896,0.21294356882572174
7,0.20620391626407797,0.19758163392543793
8,0.20552262652118472,0.19735002517700195
9,0.20219438843067006,0.20012415945529938
10,0.20274485411710236,0.1997225284576416
11,0.2025954915824396,0.19527053833007812
12,0.20189982944220974,0.1989998072385788
13,0.19864943901864182,0.19231925904750824
14,0.19707039828273853,0.18992547690868378
15,0.19787373911939649,0.20478767156600952
16,0.19802322684338275,0.1891212910413742
17,0.19691089912161822,0.18971529603004456
18,0.1972322235678737,0.18634827435016632
19,0.1935017640228434,0.1954498440027237
20,0.1949300984469726,0.19388447701931
21,0.1933365310037095,0.19714969396591187
22,0.19206345281514658,0.18842673301696777
23,0.1916572522117226,0.18292275071144104
24,0.19204190252789566,0.18828077614307404
25,0.190072952698911,0.18133579194545746
26,0.186895643215678,0.18568086624145508
27,0.18734830107018513,0.17704251408576965
28,0.1864737467976213,0.1739591509103775
29,0.18499776820077038,0.17499126493930817
30,0.18491399971785513,0.1856268048286438
31,0.1860493820450388,0.16740119457244873
32,0.18186657392779002,0.17233790457248688
33,0.1810753497299454,0.17359597980976105
34,0.17933174236415833,0.17485462129116058
35,0.17580082721969467,0.16003374755382538
36,0.17222167589900125,0.15722405910491943
37,0.1690983791157174,0.1716969609260559
38,0.1701263235431685,0.14278239011764526
39,0.16463111945478887,0.148526132106781
40,0.16100338337827858,0.15177860856056213
41,0.15895228300424658,0.1370885968208313
42,0.15598922502970336,0.14506006240844727
43,0.15667800004410268,0.14507101476192474
44,0.15738111349807568,0.15345537662506104
45,0.15450562557514935,0.15308888256549835
46,0.15280012601660134,0.14062142372131348
47,0.1515262535574805,0.129156693816185
48,0.14989689671286863,0.14687423408031464
49,0.1503541458134814,0.13020728528499603
50,0.1479555093874152,0.13803090155124664
51,0.14584187452918063,0.1309172362089157
52,0.14608348109931332,0.14221954345703125
53,0.1459352023887265,0.13641585409641266
54,0.1441445219087171,0.1526157259941101
55,0.14401485610508916,0.1397307813167572
56,0.14353467700224196,0.13625574111938477
57,0.14232790673192028,0.14401520788669586
58,0.1441946729919342,0.14548711478710175
59,0.1405050419805135,0.13469858467578888
60,0.1393188140731432,0.14824745059013367
61,0.1413237465279173,0.1353491246700287
62,0.137989390309148,0.13183489441871643
63,0.13932069362367022,0.1413818746805191
64,0.13987236330870625,0.1511722207069397
65,0.13775671312230717,0.14878420531749725
66,0.13909258638151617,0.1326742321252823
67,0.13885580067736836,0.13922424614429474
68,0.1373846803761923,0.14851276576519012
69,0.13519695679134955,0.13822312653064728
70,0.13371576301875476,0.15227718651294708
71,0.1349919224894148,0.1433471143245697
72,0.1342872695758884,0.14737772941589355
73,0.13337055409662524,0.14203764498233795
74,0.13485249622336515,0.13423433899879456
75,0.13127250241463354,0.13943439722061157
76,0.13220744899287015,0.13582278788089752
77,0.13078857301746796,0.1350909173488617
78,0.1307476066367727,0.12660247087478638
79,0.13252588703920207,0.13015291094779968
80,0.13111180299248978,0.1300075203180313
81,0.12921562679976986,0.13396945595741272
82,0.13110488334210024,0.13724486529827118
83,0.12939657084005707,0.15367674827575684
