Epoch,Training_MSE,Validation_MSE
1,0.2881775942202435,0.28731754422187805
2,0.2708069175367663,0.29070356488227844
3,0.26891162452745554,0.2778363823890686
4,0.2556708239507342,0.25489407777786255
5,0.2423443559705741,0.24599383771419525
6,0.23400982638003187,0.24611228704452515
7,0.2292024656932186,0.24153393507003784
8,0.22132494261831978,0.24083898961544037
9,0.21566389865315586,0.2397400438785553
10,0.21195789242440663,0.240746408700943
11,0.20908461711876133,0.24038676917552948
12,0.21012947386276296,0.23676146566867828
13,0.20472337745967603,0.24422305822372437
14,0.20276034564471346,0.23340310156345367
15,0.20022153192394676,0.22571177780628204
16,0.19932432272971873,0.22960516810417175
17,0.19675839862044153,0.23213280737400055
18,0.20074577195186769,0.228574737906456
19,0.1999366946164271,0.22984007000923157
20,0.1979129645343191,0.23237213492393494
