Epoch,Training_MSE,Validation_MSE
1,0.2958452427513456,0.28569579124450684
2,0.26620061134642165,0.2780926823616028
3,0.24831466390880333,0.2652064561843872
4,0.22645498428508004,0.2587167024612427
5,0.21549191308279353,0.2545184791088104
6,0.20824924365481592,0.25287625193595886
7,0.20716948304044205,0.2516699433326721
8,0.20366509413834655,0.2467588484287262
9,0.202161360150201,0.2480371594429016
10,0.2006036114869931,0.2599998414516449
11,0.20204443155403312,0.2450069636106491
12,0.1974275002885869,0.24726441502571106
13,0.19435696288402834,0.24606075882911682
14,0.2003905087387167,0.23920071125030518
15,0.19314300753117467,0.24676871299743652
16,0.19092763177874283,0.2297602891921997
17,0.19014198086126938,0.2302880734205246
18,0.18704312887377608,0.22084684669971466
19,0.18411049871166485,0.2158982753753662
20,0.18323000525670913,0.21852412819862366
