Epoch,Training_MSE,Validation_MSE
1,0.3392638908525017,0.282449871301651
2,0.2665470166567828,0.28836095333099365
3,0.2510561369800922,0.2747059762477875
4,0.23747313965559275,0.24612730741500854
5,0.22618208516084495,0.2581479549407959
6,0.22223546585405052,0.252521812915802
7,0.21529089541458338,0.25247034430503845
8,0.2120871374093619,0.27165618538856506
9,0.2118417817875189,0.2545737326145172
10,0.20757541181630823,0.24235062301158905
11,0.2044263613515406,0.24533508718013763
12,0.20516092817803228,0.2500329911708832
13,0.20503260502744886,0.24282875657081604
14,0.1991786538990641,0.23295508325099945
15,0.19696024416077912,0.23057444393634796
16,0.19798893499787956,0.22402767837047577
17,0.19717210435563848,0.22576694190502167
18,0.1929522385620593,0.224038764834404
19,0.19332804966413322,0.2232533097267151
20,0.19260575732257781,0.22812414169311523
