Epoch,Training_MSE,Validation_MSE
1,0.26821354063327746,0.24083387851715088
2,0.24346106319526717,0.2382466346025467
3,0.22392862340154843,0.21489457786083221
4,0.21485073515234707,0.2186039835214615
5,0.2091673207894117,0.20566605031490326
6,0.2073706363458619,0.19676081836223602
7,0.2048770792658461,0.19288849830627441
8,0.20134248112289,0.2042810022830963
9,0.20217804380622464,0.19028538465499878
10,0.2006799575490193,0.19157186150550842
11,0.19701628650925876,0.193009153008461
12,0.19547415207922572,0.18483097851276398
13,0.19665511489640544,0.18820340931415558
14,0.1959727961631947,0.17670580744743347
15,0.19190725151535945,0.19271397590637207
16,0.19179081261279,0.18986210227012634
17,0.19116292532749427,0.1824955940246582
18,0.18969665574378552,0.17462196946144104
19,0.18834608960402766,0.17712825536727905
20,0.18554997850290306,0.17200885713100433
21,0.1840092590601746,0.1743711531162262
22,0.18250496600609326,0.16793867945671082
23,0.1828741445851922,0.1665383279323578
24,0.18167137925341384,0.16699939966201782
25,0.18175549507178929,0.16181619465351105
26,0.17856262284208715,0.16369864344596863
27,0.17686278721282905,0.15963631868362427
28,0.17396894209829022,0.15434102714061737
29,0.17247650550262167,0.16369082033634186
30,0.16796198995426334,0.15266472101211548
31,0.16503022493535288,0.15803711116313934
32,0.16586229645113792,0.15786415338516235
33,0.16197569487535354,0.14666901528835297
34,0.1615206606666262,0.140823632478714
35,0.16321357357677446,0.1871209740638733
36,0.16197851600399357,0.14079353213310242
37,0.15851135658379845,0.14439207315444946
38,0.1567804725275111,0.13918286561965942
39,0.15787141947951389,0.15154337882995605
40,0.1566695919083832,0.15486276149749756
41,0.1552693269085179,0.1438600867986679
42,0.15304021118120137,0.15036620199680328
43,0.15211730979902008,0.14867240190505981
44,0.15177846078835017,0.12766329944133759
45,0.1494183728929674,0.14161410927772522
46,0.15086964652738266,0.13694679737091064
47,0.1497909082105704,0.13287974894046783
48,0.14898904448436792,0.13516226410865784
49,0.1458964193193248,0.12985919415950775
50,0.14562620518757688,0.13218364119529724
51,0.14415204408995136,0.1324361115694046
52,0.14270143034857188,0.136802539229393
53,0.1434989047563253,0.14037711918354034
54,0.14330835369672135,0.13950608670711517
55,0.14288390464697856,0.13382332026958466
56,0.14179675178000836,0.12921930849552155
57,0.14032001999289445,0.1368793398141861
58,0.1394153760556808,0.1360819786787033
59,0.13885673767887174,0.14478857815265656
60,0.14334408176431587,0.13418588042259216
61,0.13844242310294447,0.12158435583114624
62,0.13800438484698138,0.1343599557876587
63,0.1382781511264591,0.1283217966556549
64,0.13913143457093982,0.13774238526821136
65,0.13929589183961147,0.13025233149528503
66,0.1385665585105756,0.13377293944358826
67,0.1408591728797874,0.1282273232936859
68,0.13534079151848005,0.13946785032749176
69,0.13657588061418438,0.13309425115585327
70,0.13828073423074566,0.13407984375953674
71,0.1353070005715884,0.12477197498083115
72,0.1354317096914151,0.12695418298244476
73,0.1364824195914637,0.12820032238960266
74,0.1355190786926929,0.13469530642032623
75,0.13511913961212946,0.1309177577495575
76,0.13400965446695853,0.14494499564170837
77,0.13560652123926528,0.13549202680587769
78,0.1338496655660631,0.13672833144664764
79,0.13509889454492804,0.1287451833486557
80,0.1333869976527935,0.11934688687324524
81,0.13369895633541226,0.1466771364212036
82,0.13380347201741297,0.12528103590011597
83,0.13329257670203346,0.13681229948997498
84,0.13622025888124376,0.13282428681850433
85,0.13187046529522645,0.13621486723423004
86,0.13282597376003646,0.12825140357017517
87,0.13653685409108207,0.1259101927280426
88,0.13208611791485717,0.135695680975914
