Epoch,Training_MSE,Validation_MSE
1,0.3020359489141109,0.2764551639556885
2,0.2822108260412747,0.28712552785873413
3,0.27441677091276895,0.2845824360847473
4,0.26607613747897085,0.26642367243766785
5,0.2438362110208944,0.2495681643486023
6,0.24057695859723005,0.24688497185707092
7,0.2317346102967405,0.24071556329727173
8,0.2248112497182815,0.23428431153297424
9,0.21769944781332196,0.23001334071159363
10,0.21600220076644117,0.23354297876358032
11,0.21453184032391848,0.22473224997520447
12,0.20831752741865867,0.23315852880477905
13,0.20710754431456857,0.228898823261261
14,0.2064350272458962,0.2207743376493454
15,0.20484735517116193,0.22887998819351196
16,0.20336752382047704,0.23026658594608307
17,0.2036206636122149,0.22388696670532227
18,0.1958120118412893,0.20784832537174225
19,0.1914118121009497,0.2248031198978424
20,0.193166027760742,0.20290881395339966
