Epoch,Training_MSE,Validation_MSE
1,0.28725323597639363,0.278393417596817
2,0.2514437024296337,0.28078481554985046
3,0.23701882033392124,0.2689584195613861
4,0.22843827177313272,0.26328596472740173
5,0.21804195465564083,0.2592424750328064
6,0.2215866727196813,0.2643294334411621
7,0.21316912105274674,0.2596300542354584
8,0.20893923365256087,0.25700807571411133
9,0.20821680577052662,0.2515658736228943
10,0.20701380327468144,0.2421979457139969
11,0.20257610815767502,0.24208727478981018
12,0.20188196223312252,0.24662522971630096
13,0.2037336653445481,0.25437694787979126
14,0.20294464233692874,0.24704934656620026
15,0.19805154339314904,0.25006672739982605
16,0.19713560718557108,0.24409924447536469
17,0.19753470552628252,0.24265533685684204
18,0.19452939165232014,0.2528383135795593
19,0.1933970584387875,0.24137985706329346
20,0.19604929774415522,0.23380902409553528
