Epoch,Training_MSE,Validation_MSE
1,0.28175536172028515,0.277563214302063
2,0.2734293333915849,0.2872355282306671
3,0.2631185794029721,0.2600648105144501
4,0.24363640784599622,0.24520079791545868
5,0.23684593826015404,0.24793705344200134
6,0.2268470287907094,0.2306475192308426
7,0.21771277027386324,0.23927552998065948
8,0.21372937297104017,0.24660803377628326
9,0.21109633088299862,0.23722589015960693
10,0.20500570149619346,0.23622287809848785
11,0.20539810839309486,0.23952607810497284
12,0.2041709157737909,0.22250713407993317
13,0.20443055534864982,0.23085279762744904
14,0.19872045330661298,0.22326475381851196
15,0.19841419832076435,0.22235561907291412
16,0.19695309082125456,0.21821817755699158
17,0.20101301712773892,0.2405790388584137
18,0.20507595672495169,0.20478177070617676
19,0.1884449050854283,0.2058088779449463
20,0.18550291439586727,0.19651539623737335
