Epoch,Training_MSE,Validation_MSE
1,0.28860596027774943,0.28060728311538696
2,0.2666850758380357,0.2751603126525879
3,0.2574972659517285,0.2864561080932617
4,0.2626136720153657,0.2719729542732239
5,0.24546268168105873,0.24675920605659485
6,0.23871707110274454,0.24133209884166718
7,0.22684611647307376,0.2396121323108673
8,0.21567000615876064,0.2352866679430008
9,0.21242707566276114,0.23227156698703766
10,0.20787590951915796,0.23517747223377228
11,0.2029556230929124,0.2180081307888031
12,0.19994352912011246,0.23218019306659698
13,0.1898125412866161,0.20525671541690826
14,0.18439497765616056,0.20226268470287323
15,0.18076595099062553,0.19951020181179047
16,0.17612302260010543,0.21198728680610657
17,0.17973429754822876,0.19614090025424957
18,0.170586017706717,0.19246529042720795
19,0.17318182654291103,0.1855303794145584
20,0.16762912594324084,0.19199402630329132
