Epoch,Training_MSE,Validation_MSE
1,0.2972501159976479,0.2826460003852844
2,0.2744861542842871,0.28373873233795166
3,0.2656036848137308,0.26369884610176086
4,0.2486941651211421,0.2623452842235565
5,0.23982702311120824,0.2462846338748932
6,0.21886858348777688,0.2712361216545105
7,0.21065483706696772,0.24867549538612366
8,0.20632592492824364,0.2392532229423523
9,0.203748090403739,0.2403029501438141
10,0.20329603675008492,0.23757125437259674
11,0.20537899482569788,0.2333596795797348
12,0.1998220302112523,0.2344914823770523
13,0.19890891179345058,0.23646827042102814
14,0.20009227773108765,0.27404823899269104
15,0.20114730537864212,0.22648108005523682
16,0.19512345593344604,0.2295699119567871
17,0.19417360193035468,0.23020948469638824
18,0.19314261069166738,0.23985075950622559
19,0.19152795856239077,0.2323775291442871
20,0.1918231382929116,0.22246064245700836
