Epoch,Training_MSE,Validation_MSE
1,0.30604313483483137,0.28300121426582336
2,0.2748489454606815,0.2868405878543854
3,0.27286895377782583,0.2820742130279541
4,0.268690703852565,0.2795271575450897
5,0.26762188989505437,0.2685377299785614
6,0.24846823671280896,0.25347891449928284
7,0.23793767273466337,0.24747610092163086
8,0.23690302359491192,0.2414809912443161
9,0.2351278282347819,0.23846569657325745
10,0.2301936113712191,0.23436370491981506
11,0.2241188367024336,0.23666952550411224
12,0.21985881075205957,0.23290102183818817
13,0.21119154554668593,0.23013432323932648
14,0.20825235704751024,0.227158784866333
15,0.20608323167629353,0.23087304830551147
16,0.20421162956965133,0.2268993854522705
17,0.20082455865097196,0.2239040583372116
18,0.1974258369712256,0.23224890232086182
19,0.2015969620534605,0.21905456483364105
20,0.1990314082610336,0.21593795716762543
