Epoch,Training_MSE,Validation_MSE
1,0.27973038158214797,0.2843340337276459
2,0.25844352047678104,0.27125346660614014
3,0.23469081418985288,0.2900833785533905
4,0.23080366045592415,0.25454092025756836
5,0.21819871306875907,0.2508709728717804
6,0.21787003550773323,0.26801598072052
7,0.21476704443822334,0.24637795984745026
8,0.20673713683209244,0.2574455440044403
9,0.20559285825492293,0.23810380697250366
10,0.2044741821822134,0.24104420840740204
11,0.20269656553612714,0.23688815534114838
12,0.20162158339752434,0.24158871173858643
13,0.20234194690981383,0.23470446467399597
14,0.1978495868309362,0.23859354853630066
15,0.19713457183852393,0.2288452833890915
16,0.19718387615884791,0.23323853313922882
17,0.1948382134445886,0.2266736477613449
18,0.1933834479685758,0.2396814525127411
19,0.1984083210631087,0.22950658202171326
20,0.1932279016452481,0.2180689424276352
