Epoch,Training_MSE,Validation_MSE
1,0.28897797954622273,0.2735784649848938
2,0.2606641972124053,0.2701580822467804
3,0.24650332026517613,0.2722514867782593
4,0.22952876350288323,0.24373526871204376
5,0.2255208982080456,0.2519301474094391
6,0.2266864818437971,0.24165454506874084
7,0.2125035628397794,0.2467256784439087
8,0.206898549053416,0.25695785880088806
9,0.20156925150633234,0.23692940175533295
10,0.1931648791930675,0.22098752856254578
11,0.19684354168696294,0.2223077267408371
12,0.18703721961840286,0.1922600120306015
13,0.18284433768941732,0.21032081544399261
14,0.18363429662692007,0.21065367758274078
15,0.17505172957813292,0.18838202953338623
16,0.1797788434735986,0.20053096115589142
17,0.18305385467248286,0.1885978877544403
18,0.1771896944561099,0.1877547949552536
19,0.17508584652351994,0.17933034896850586
20,0.16894729796979147,0.17689934372901917
