Epoch,Training_MSE,Validation_MSE
1,0.2918360978398513,0.276630163192749
2,0.25351850492751765,0.26604124903678894
3,0.23028623331006676,0.26713690161705017
4,0.22026780527651538,0.2825676202774048
5,0.21954256199479882,0.24943915009498596
6,0.21407955111509833,0.255096971988678
7,0.21404611956941622,0.2560397684574127
8,0.21339812713328393,0.23998016119003296
9,0.20972007097465334,0.2534411549568176
10,0.20848461173224703,0.2776057720184326
11,0.2040227235981569,0.2601587176322937
12,0.2044274277093846,0.24053503572940826
13,0.19999301614834397,0.23585931956768036
14,0.19883576979116696,0.23502154648303986
15,0.19517945833747574,0.2332606017589569
16,0.19370062852340875,0.2213951051235199
17,0.19034051986784248,0.23245936632156372
18,0.1965087010909319,0.20497214794158936
19,0.18844029791426567,0.2106560468673706
20,0.18602317331623563,0.20694409310817719
