Epoch,Training_MSE,Validation_MSE
1,0.28888074136929726,0.28637027740478516
2,0.2709880297007822,0.27728596329689026
3,0.25217976375632145,0.26488351821899414
4,0.22669782452444742,0.2640220820903778
5,0.21679408514612455,0.26540008187294006
6,0.21350543391640106,0.24732601642608643
7,0.20745687289438314,0.24196100234985352
8,0.2047862917366101,0.23876799643039703
9,0.2018505687728662,0.23571930825710297
10,0.20101422591436605,0.25265777111053467
11,0.20285310242916715,0.23183771967887878
12,0.19755666336918715,0.23353222012519836
13,0.19516529025366028,0.23148834705352783
14,0.2050026062406863,0.23205356299877167
15,0.1965760023482723,0.22273419797420502
16,0.19836355668919986,0.23169299960136414
17,0.1931455872917691,0.22713686525821686
18,0.1933963309841721,0.233781635761261
19,0.19202643792004595,0.23175500333309174
20,0.18918333217874253,0.23629841208457947
