Epoch,Training_MSE,Validation_MSE
1,0.301784538308305,0.27460330724716187
2,0.2604560388768678,0.2822593152523041
3,0.2502963143805981,0.28555557131767273
4,0.24563014525420818,0.26994529366493225
5,0.22820052532065851,0.28460022807121277
6,0.21917721741262333,0.2512454092502594
7,0.21177265003044934,0.2493627518415451
8,0.21201494575809,0.24384184181690216
9,0.20590691941832873,0.24566565454006195
10,0.2060458619742545,0.24818655848503113
11,0.20194111276005913,0.23134486377239227
12,0.20108851713891449,0.2388458251953125
13,0.1957125947111011,0.22090841829776764
14,0.1958670469958064,0.21726882457733154
15,0.19112692040872348,0.2115531712770462
16,0.18655873813602833,0.20748546719551086
17,0.18387494397192933,0.2097049355506897
18,0.18048085906425557,0.21934185922145844
19,0.18008049072768673,0.2019246369600296
20,0.17525446964132005,0.19155877828598022
