Epoch,Training_MSE,Validation_MSE
1,0.31047538063847874,0.28341054916381836
2,0.2628600283581063,0.27988049387931824
3,0.24834652023155374,0.27737927436828613
4,0.2330397901690256,0.2643132507801056
5,0.22534670558067613,0.25005513429641724
6,0.21846976332109666,0.25136420130729675
7,0.2117203528896112,0.2560884952545166
8,0.21037957852395384,0.24269191920757294
9,0.2080845811105736,0.24426697194576263
10,0.20664629602007942,0.25079041719436646
11,0.20347551760117089,0.2449534684419632
12,0.2018414889270321,0.23141953349113464
13,0.20494088581564943,0.2482595294713974
14,0.19911491662082598,0.2444642186164856
15,0.1978522939009558,0.2438809871673584
16,0.1971412103108711,0.23570871353149414
17,0.19718099216481377,0.23273219168186188
18,0.19554631270704895,0.23717950284481049
19,0.1924121869720836,0.23704329133033752
20,0.19121159379494085,0.22785401344299316
