Epoch,Training_MSE,Validation_MSE
1,0.2864542613294807,0.2883809804916382
2,0.260033287532589,0.28355953097343445
3,0.24871784864204588,0.2717531621456146
4,0.2304365497387108,0.27092501521110535
5,0.22191201755997297,0.25010985136032104
6,0.2208102080542162,0.25662222504615784
7,0.21637916996971018,0.25100526213645935
8,0.21450496472520694,0.24970191717147827
9,0.2113197031664832,0.2462300807237625
10,0.2109901006525501,0.2622891366481781
11,0.20831732040698744,0.24271051585674286
12,0.20528599498682287,0.24479332566261292
13,0.20071198616204539,0.25089022517204285
14,0.20267729095629566,0.24572186172008514
15,0.19727778915122007,0.2510875463485718
16,0.19784045952562546,0.24601049721240997
17,0.19558985145289665,0.24736905097961426
18,0.19593099629417093,0.23754693567752838
19,0.19438233462693752,0.23576106131076813
20,0.2001139489238556,0.24252647161483765
