Epoch,Training_MSE,Validation_MSE
1,0.28215076370023345,0.2791265547275543
2,0.2586346104301346,0.2800295054912567
3,0.23684460525578221,0.2633427381515503
4,0.22093393296292033,0.2586054801940918
5,0.21649344665935968,0.25401851534843445
6,0.21124871071796478,0.23708871006965637
7,0.20989047009334233,0.24344214797019958
8,0.20573106847198247,0.24062097072601318
9,0.20404104090174674,0.257676362991333
10,0.20318882172374636,0.23701253533363342
11,0.2014312072933781,0.23669664561748505
12,0.19880514277561098,0.23106376826763153
13,0.20659420981509752,0.2510682940483093
14,0.21691289789157292,0.23672302067279816
15,0.21397841234522968,0.24973341822624207
16,0.20867632731953084,0.2313569039106369
17,0.20434821728893054,0.2335023730993271
18,0.20159406258759668,0.22870706021785736
19,0.1967078043543613,0.2169092297554016
20,0.19708148517112362,0.21987995505332947
