Epoch,Training_MSE,Validation_MSE
1,0.28516974913279036,0.2824435830116272
2,0.2747406563019801,0.2862808108329773
3,0.2643022431389226,0.2572740614414215
4,0.24465438548335355,0.2627660930156708
5,0.24078743900632935,0.24959425628185272
6,0.23576380809931424,0.24399715662002563
7,0.23206434904266837,0.2482805997133255
8,0.2244844159233487,0.23921111226081848
9,0.2179886992214284,0.2641422152519226
10,0.23070680839329535,0.24284644424915314
11,0.21643116604264026,0.23724180459976196
12,0.21180829928114114,0.2342788577079773
13,0.21036725885885796,0.23549991846084595
14,0.2068020763241995,0.22154240310192108
15,0.20040250252860978,0.2131006270647049
16,0.1976028767945826,0.203576922416687
17,0.20349035632451876,0.21100862324237823
18,0.19963749021285018,0.20177148282527924
19,0.1897295886672921,0.20402367413043976
20,0.18542239988379233,0.19906334578990936
