Epoch,Training_MSE,Validation_MSE
1,0.3375020836569968,0.28410935401916504
2,0.26571138473372385,0.2794080376625061
3,0.2542800805299608,0.2627638280391693
4,0.23319160587805352,0.2534949481487274
5,0.22621079893309837,0.28072357177734375
6,0.2184211114426942,0.25688380002975464
7,0.2208046476585582,0.25337880849838257
8,0.21785811020141518,0.24440862238407135
9,0.2172396724846858,0.2437732219696045
10,0.21070206502343813,0.24691160023212433
11,0.21271136300699162,0.24120083451271057
12,0.2090667502605907,0.23655347526073456
13,0.2052011805682817,0.23705726861953735
14,0.20080561794912957,0.2245863378047943
15,0.19549630233889148,0.22727468609809875
16,0.19227314444175306,0.21172983944416046
17,0.18922389301530787,0.2044399529695511
18,0.19103988406222586,0.19290287792682648
19,0.18918659404930593,0.21823042631149292
20,0.1823876616881758,0.19940617680549622
